rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,1.48264060596932,0.14344218907832,4.40456104856196,3.32509778105741,5.83446241521951,0.529171173285403,1.69752477151763,1.29661494644262,2.22239482725529,843
2,1.70317472339254,0.13513553541908,5.49135327537494,4.21358547048965,7.15660356391604,0.506050375270709,1.65872689146188,1.25698006928054,2.18887710927159,780
3,1.61847978424449,0.135694920597484,5.04541436508012,3.86716866042064,6.58264698302243,0.106986332585274,1.11291904364925,0.805392831237903,1.53786916108185,800
4,1.73532433307759,0.128178136891184,5.67076672280121,4.41099285437377,7.2903303827716,0.254528956013788,1.28985389982985,0.948432051534268,1.75418268521702,809
5,1.39968233640428,0.14724945610177,4.05391198202562,3.03763334017051,5.41019949336229,0.414510005962254,1.51362888982427,1.14405796362867,2.00258421246763,832
6,1.73635486269647,0.127235913729589,5.6766136280579,4.42370267306855,7.28438248764586,0.396340593733685,1.48637548152327,1.12178037776006,1.96946935057379,846
7,1.55330069544619,0.141293928480558,4.72704700379678,3.58360645997818,6.23533125795295,0.153809911083624,1.16626917086335,0.852558239542359,1.59541450169598,796
8,1.45514901125883,0.147542964198682,4.2851219494462,3.2090345069778,5.72205443154267,0.475871530534498,1.60941624183228,1.21624691270594,2.12968321844349,800
9,1.65036097612777,0.13817156394035,5.20885976188061,3.97311208104183,6.82895912964638,0.457131622060514,1.57953677245245,1.19613417769517,2.08583323012892,795
10,1.70109892867615,0.134026616773883,5.4799661759893,4.21399692988126,7.12625798966421,0.431265205003902,1.53920370035607,1.15463033257793,2.05186713387326,788
11,1.43835211111666,0.144611986382455,4.21374630686263,3.17376260627904,5.59451356048819,0.124639232255451,1.13273972338785,0.828952846583175,1.54785557010816,829
12,1.54854838996429,0.136443301097106,4.704635926728,3.60068618369976,6.1470503325889,0.203452146980113,1.22562650630832,0.907387194835683,1.65547887551747,832
13,1.54305800254201,0.137597516964821,4.67887643232013,3.57287939859162,6.12723862931121,0.310263430883635,1.36378432972693,1.01438824276775,1.83352647398001,827
14,1.52353956943758,0.149470267917235,4.58843757920774,3.42322547363144,6.15026955731066,0.693875917253083,2.00145800457247,1.52675925857045,2.62374969831064,760
15,1.64981653214679,0.135976685399678,5.20602460139854,3.98806888901465,6.79594382760604,0.0758702229537265,1.07882255866697,0.777368534741504,1.49717677147269,786
16,1.99431975564905,0.11779267198598,7.34720343397958,5.83252703953466,9.25523326928086,0.45645745199544,1.57847225491703,1.20026253460893,2.07585806246518,826
17,1.75261518179266,0.129255706658519,5.76967170368311,4.47845737837463,7.43316476093453,0.378473521973601,1.46005414693395,1.112044122948,1.91697259846829,850
18,1.71912528099313,0.130993542732857,5.57964570691561,4.31623137674806,7.21287704417683,0.651944261711612,1.91926876457161,1.48637571110675,2.47823787965255,814
19,1.57034771134098,0.138846674936731,4.80831981046744,3.66274632880026,6.31218690138081,0.453338888532819,1.57355735671036,1.18333563422749,2.09246023126291,806
20,1.56748635752641,0.141392455725035,4.79458117116367,3.63410272244223,6.32563533906617,0.0398479583670125,1.04065253965207,0.7467495569658,1.4502287924811,781
21,1.59357293297794,0.137834626354345,4.9213010321612,3.75625341893845,6.4477023107763,0.353843270281303,1.42453190249837,1.05202737377523,1.92893378235347,803
22,1.76060767608768,0.128342063850077,5.81597054701575,4.52248604789499,7.4794069114926,0.343511477767149,1.40988970477574,1.05894981472982,1.87713237396409,825
23,1.52039003879525,0.145051014496932,4.57400888818103,3.44214655202114,6.07805536253954,0.27846441737281,1.32109959636522,0.985654696204006,1.77070545114627,798
24,1.55514784054434,0.13877720797599,4.73578661467836,3.60798523911049,6.21612156741971,0.373286536874701,1.45250047515752,1.09655612751438,1.92398508147059,833
25,1.65020083427303,0.131571592955264,5.20802567220535,4.02419644800335,6.74011116326283,0.153474155559554,1.16587765527711,0.858892691407031,1.58258501984423,847
26,1.67502706452057,0.132731680005119,5.33893964295962,4.1159832649182,6.92526540477378,0.376937161978567,1.45781270042728,1.0895212362521,1.95059793128745,820
27,1.33541940037056,0.149871466821542,3.80159000037738,2.83396480710111,5.0995998590937,0.331058508777302,1.39244125996047,1.04314930982204,1.85869141088831,842
28,1.44727027744405,0.143282710448969,4.25149326393017,3.21054699276895,5.62994250324136,0.265646956177605,1.30427451133608,0.985141182494891,1.72679005928147,851
29,1.84250673993684,0.120385401323452,6.31234184441077,4.98560963131223,7.99213386271713,0.258052852961115,1.29440723007135,0.965432548739161,1.73548124045449,832
30,1.61483009818408,0.137957609726676,5.02703374874529,3.83603066781239,6.58781706910483,0.520369426765383,1.68264915052525,1.2722750166292,2.225390050702,792
31,1.37095430951924,0.15167444577432,3.93910803064591,2.92612159488085,5.30277760987267,0.293746929698155,1.34144438097283,1.01061017845351,1.78058074775897,819
32,1.28724525453628,0.159942723429449,3.62279292474236,2.64789047820604,4.95663573836911,0.364580193379604,1.43990939775043,1.07870772135905,1.9220582486587,787
33,1.82268584115607,0.126931338445756,6.18845736236048,4.82545479940514,7.93645492865765,0.260145399756447,1.29711867369442,0.970334710326513,1.73395513500761,820
34,1.58706498441612,0.134352709509781,4.88937744937659,3.75744239761552,6.36230960124451,0.401336558215706,1.49381994127991,1.14234620582086,1.95343408643969,873
35,1.79686981373848,0.125867642384215,6.03074054755612,4.71228895575417,7.71808178433674,0.323998869755173,1.3826457443904,1.04563393891687,1.82827773978065,853
36,1.82562709449458,0.125165892974956,6.20668597758417,4.85644385098014,7.9323373246795,0.36927151305779,1.44668034295897,1.08324207585796,1.93205568851841,787
37,1.52384718734909,0.139861939812393,4.58984928191433,3.48937564702232,6.03738850778845,0.387177118806671,1.47281733182083,1.1063463174597,1.9606798148816,845
38,1.67337746132931,0.125075611474244,5.33013977123039,4.1713251516356,6.81087878505756,0.290723981018291,1.33739538648691,0.997588510350286,1.79295010040604,886
