rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.635451578604902,0.128601959267192,1.88787447271759,1.46725949261529,2.42906591688564,1.39704806131273,4.0432469161941,3.58224453592144,4.56357612144645,2277
2,0.766030380066356,0.121422508124875,2.15120979678897,1.69561691663241,2.72921527522368,1.2943340506077,3.64856540499886,3.215656335224,4.13975503810397,2269
3,0.709522338232585,0.122988107091606,2.0330199307888,1.5975481981595,2.58719583155376,1.36018064067217,3.89689717634443,3.45287919639981,4.39801300283974,2403
4,0.56032225161571,0.133776235110252,1.75123674824793,1.3473310677928,2.2762261048712,1.39876607711364,4.05019924868162,3.58504547139506,4.57570596660738,2314
5,0.595463666375051,0.131649809336091,1.81387178136498,1.40134821158994,2.34783247448488,1.38907683206588,4.01114538244459,3.5506081644575,4.53141730483371,2298
6,0.719673717938951,0.125765510572066,2.0537629952872,1.60508681702013,2.62785937563286,1.31719710416875,3.73294364793945,3.29466592445026,4.22952390264472,2289
7,0.613777195009169,0.132809635130975,1.84739621252499,1.42400751925643,2.39666765793046,1.38713508433202,4.00336430687581,3.53495336927603,4.53384361809831,2199
8,0.715828831301354,0.122131131704567,2.04588167049925,1.61035751245266,2.59919414000798,1.3508241963942,3.86060611744427,3.4141859684805,4.36539770582016,2358
9,0.714920616992723,0.121337230481087,2.044024415013,1.61140104564586,2.59279700758458,1.42471113116536,4.15665694066634,3.6870568902012,4.68606735315299,2361
10,0.754515591417046,0.121463857735982,2.1265811396557,1.67606838683993,2.69818784188501,1.45381699757519,4.2794179081474,3.79420890923169,4.82667614532619,2287
11,0.651387495350527,0.125691703988853,1.91820047770631,1.49935689930203,2.45404751489493,1.29838200159332,3.66336455182848,3.23333076668258,4.15059293589154,2330
12,0.502996447942631,0.134743883641418,1.65366898724522,1.26985572146134,2.15348962339567,1.24480004260732,3.47224042977389,3.06518945036633,3.93334695860821,2366
13,0.618592562186522,0.129478465161188,1.85631355652205,1.44025392334243,2.3925642307091,1.2590847496555,3.52219632027735,3.10162762256329,3.99979250517594,2310
14,0.635080735926292,0.129589566347006,1.88717449808951,1.4638791335992,2.43286997163693,1.43051219046658,4.18084003002367,3.69622888611574,4.72898835413219,2263
15,0.656549606887399,0.129567766143078,1.92812804407946,1.49571065990163,2.48555944276695,1.30904416514953,3.7026329146926,3.26890635475489,4.19390738465893,2320
16,0.551406392423712,0.133799605477783,1.7356923667189,1.3353106808855,2.25612513627798,1.31611318700328,3.72889963832338,3.28771813907871,4.22928363213784,2250
17,0.300844050626412,0.146501647406111,1.35099863771761,1.01380045720214,1.80035164331249,1.38168932685687,3.98162221059997,3.5327782383123,4.48749238093035,2373
18,0.727522272387152,0.124845555675971,2.06994548749523,1.62065352701346,2.64379415450857,1.30633850878068,3.69262840285424,3.25809118343275,4.18512059788313,2269
19,0.570042365656736,0.133787902783584,1.76834196681556,1.36046002282899,2.29851172333506,1.30208622339929,3.67695963073333,3.25141244848072,4.15820273197271,2287
20,0.518508324584623,0.136053000577931,1.67952048081183,1.28640221778215,2.19277377360998,1.42911140028398,4.1749876502896,3.70326652122905,4.70679649443264,2341
21,0.624204603646003,0.129576469961962,1.86676055223056,1.44808122829175,2.4064913564794,1.36081980897528,3.89938874568127,3.44967097272195,4.40773416078812,2294
22,0.70257195150444,0.122959091357057,2.01893864791096,1.58657334373682,2.56913005636927,1.25444968199116,3.50590847878994,3.08520799507923,3.98397588793217,2330
23,0.451576675641143,0.142525375682965,1.57078685547403,1.18795349246745,2.07699321646432,1.46096302514646,4.3101082730027,3.82453279324413,4.85733404033607,2220
24,0.758646530143461,0.119699507922359,2.13538408573754,1.68883645837089,2.70000400039902,1.25604125283922,3.51149282328186,3.09125570469391,3.98885858236725,2348
25,0.635346120650007,0.13057976290099,1.88767539183412,1.46142865523575,2.43824313432616,1.23036655328462,3.42248382908217,3.0092953864326,3.89240471810736,2219
26,0.666751515733072,0.127600548033256,1.94789931148109,1.51688522328896,2.50138353872387,1.3278945798086,3.77309107689136,3.33078188277753,4.27413645670658,2259
27,0.613749127999315,0.129504434541837,1.84734436236493,1.43322206286556,2.38112521540328,1.25447645017133,3.50600232683581,3.08941091656592,3.97876897821076,2304
28,0.70938806042022,0.121236831117458,2.03274695964739,1.60282586627587,2.57798447660222,1.19711980935802,3.31056811084575,2.91552313603153,3.75914054020057,2351
29,0.717991484425201,0.122208012734701,2.0503109907002,1.61360076353168,2.60521391263182,1.33565345351624,3.80247987861086,3.35995973625839,4.30328169448295,2319
30,0.699800110995279,0.123910339599216,2.01335022067371,1.57923461387178,2.56679981269457,1.38533073362222,3.99614734656885,3.540276167168,4.51071974655119,2350
31,0.751648818530543,0.122210192980578,2.12049344469227,1.66882742942416,2.69440229091537,1.31673672933035,3.73122549013943,3.29587055677457,4.22408690464188,2329
32,0.363442352569031,0.146571190324138,1.43827194183289,1.07914396124427,1.91691401050755,1.38976924480304,4.01392371236251,3.54343356015742,4.54688462338497,2316
33,0.643952000755801,0.126525808267831,1.90399060261533,1.48581875938417,2.43985357699348,1.23952725070085,3.45398021200905,3.04319570870985,3.92021429013114,2358
34,0.71562247530264,0.123018930336043,2.04545953410057,1.60722614599564,2.6031835756698,1.26947257124026,3.5589749614988,3.14200569277901,4.03127938491176,2343
35,0.654003461556286,0.127640463601175,1.92322499444951,1.49755346008771,2.46989137807388,1.39390544395022,4.030560482978,3.56713007116008,4.55419832831063,2298
36,0.706460797859138,0.123885763820301,2.02680527625273,1.58986508840769,2.58382906688023,1.28440806374869,3.61252893736128,3.17617471150067,4.10883106524911,2277
37,0.490323765543456,0.13717959882825,1.63284479326572,1.24789320382378,2.13654670986691,1.33485527091472,3.79944601627828,3.3601326757856,4.29619643731414,2354
