rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.60280721711292,0.217165155691486,1.82724106976604,1.19383561935482,2.79670825104391,0.533860817567063,1.70550425469995,1.29993639810074,2.23760544519674,812
2,0.770717743665662,0.20865168571901,2.16131696877424,1.43586571689625,3.25329241066418,0.513680050930113,1.67143084153384,1.26327272258982,2.21146313703602,743
3,0.958223717151912,0.184402744529707,2.60706147952174,1.81629911809591,3.74209814357636,0.109085111620206,1.1152572676551,0.806932070849552,1.54139216668887,771
4,0.950109809932964,0.184338285465412,2.5859936115103,1.80184908929292,3.71138903835522,0.267492156218582,1.30668338045707,0.960727849303925,1.77721657387136,772
5,0.378373952238053,0.239241419627494,1.459908776966,0.913446369370013,2.3332882022754,0.43097058896504,1.53875029305268,1.16230688694498,2.03711471640087,800
6,1.02867605268958,0.176376831049956,2.79735982494309,1.97977621605471,3.95257904744391,0.389921103878894,1.47686427042374,1.11180533861165,1.96178953051072,811
7,0.804059519170032,0.200607807751494,2.23459391751407,1.5081374926993,3.3109779448912,0.152353317984745,1.16457162785248,0.851221474632481,1.59327168876295,767
8,0.721290237855629,0.20840927934327,2.05708562890138,1.36726932355481,3.09492885690636,0.488536854349896,1.62992964995408,1.23121756366253,2.15775890647349,774
9,0.681320635080995,0.217496762970399,1.9764862264646,1.29050654637265,3.02710421298106,0.46475448219594,1.59162336903799,1.20239761755909,2.10684461768185,759
10,0.665512582577507,0.217461402277956,1.94548748879244,1.27035458982293,2.97942133587716,0.441968001579035,1.55576595758359,1.16359434356478,2.08011299484393,748
11,0.623065199227905,0.21250735213161,1.8646347683036,1.2294395837633,2.82800624372611,0.137348469627363,1.14722785293634,0.839213194566599,1.56829248523986,800
12,0.467566005683661,0.22730222862753,1.59610455204744,1.02230698559112,2.49196158978948,0.224711111957089,1.25196098738537,0.926510870511847,1.69173008522722,793
13,0.618551242041721,0.212530438176874,1.85623685496177,1.22384707504575,2.81539690045797,0.321312763549736,1.37893679462302,1.02517643262105,1.85477018692652,792
14,0.465001608751666,0.246489952267399,1.59201675004464,0.982053177117091,2.58083512327002,0.688442909517687,1.9906135534202,1.51521517633741,2.61516805067809,728
15,0.774703146521818,0.204505912486902,2.16994787498976,1.45336117180633,3.23985109243033,0.0825506897261092,1.0860537238096,0.782325615549547,1.50770046072459,751
16,1.10176764984521,0.176739814080825,3.00948103370782,2.12838607152442,4.25532576698369,0.465086685156276,1.59215219886748,1.21033439239285,2.09442005473126,777
17,0.68368428432776,0.212739794859255,1.98116347215157,1.30567735007927,3.00610920695634,0.390527922932968,1.47776073177072,1.12516445450528,1.94085119879094,806
18,0.489492890997997,0.233260118025086,1.63148866755349,1.03283914395366,2.57712470323926,0.615422450651439,1.85043815326606,1.42593686761626,2.40131343597759,768
19,0.785157402587388,0.200486498410872,2.19275205841879,1.48025013897444,3.24820884194011,0.468187524848553,1.59709686995606,1.20054500970621,2.12463372168582,775
20,0.199879994112591,0.2706246972238,1.2212561914329,0.718539452258331,2.07569212856107,0.0560514040723162,1.05765204996174,0.758616564340292,1.47456292331429,740
21,0.828636555881214,0.196960570141619,2.2901940589635,1.55675096091784,3.36918939469889,0.35259607959944,1.42275634704183,1.05057264437427,1.92679262484839,772
