rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,1.51166965199656,0.0802904861565493,4.53429517260525,3.87406053499149,5.30704993549008,1.03075405423593,2.80317878679697,2.51505419963028,3.12431092415568,2729
2,1.64626998993907,0.0760003928664945,5.18759391733309,4.46965827478799,6.02084745559832,1.01282344396327,2.75336401967552,2.47139074414407,3.06750903021177,2730
3,1.54739262271192,0.0777636237781244,4.69920160360088,4.03488871251269,5.47288842014517,1.07226471336009,2.92198948091121,2.62964990218368,3.24682860614478,2771
4,1.44122050393903,0.0807798973264723,4.22585033778323,3.60706641479793,4.95078521539865,1.07581496213697,2.93238170707044,2.63729124787242,3.2604902787655,2768
5,1.60720178816644,0.0771130723398219,4.9888318699786,4.28904005133399,5.80280042364568,1.07128451071785,2.91912674236259,2.62388206117479,3.24759297076072,2708
6,1.54106307168566,0.078799789639136,4.66955170154133,4.00129605345889,5.44941259083256,1.12455029110878,3.07883195943608,2.77669157002027,3.41384917820591,2787
7,1.54050232259927,0.0816602138844145,4.66693398869947,3.97669568440685,5.47697751685694,1.14590758784069,3.14529469303547,2.8267002878822,3.49979753723695,2594
8,1.67737321506932,0.0757672032238161,5.35148030452026,4.6129714962025,6.20821990191007,1.08178567024377,2.9499424752424,2.64970262457976,3.28420273524823,2675
9,1.61854379877683,0.0773134380146544,5.04573735525904,4.33626008372395,5.87129576332794,1.01694574974432,2.76473765478564,2.47632422357674,3.08674212650115,2686
10,1.53095754019488,0.0804327663231994,4.62260103007452,3.94840703393431,5.4119142478464,1.14288696417156,3.13580827610005,2.82319063944845,3.48304269894386,2679
11,1.61949962456046,0.077116995737359,5.05056250675542,4.34207823860895,5.87464809082194,1.05380990864483,2.86855927410609,2.57536747776203,3.19512938643253,2690
12,1.67479230384025,0.0761421780120413,5.33768641696668,4.59770091392556,6.19677025958281,1.10046048726559,3.00554972270756,2.69996542119474,3.3457203061772,2641
13,1.58768499296567,0.0789850031910012,4.89240984515568,4.19073958961694,5.71156321721343,1.13033993010341,3.09670898583457,2.78505234777961,3.44324104018868,2644
14,1.53825825563278,0.0794713306255838,4.656472818474,3.98484059346888,5.44130652170253,1.14504076545867,3.14256946251355,2.83135226475628,3.48799510031041,2702
15,1.70079884156189,0.073987438866023,5.47832195547036,4.73881036366108,6.33323748887097,1.0730384988281,2.92425134889666,2.63346127644913,3.24715082313803,2758
16,1.64014457686468,0.0763875655519001,5.15591488436016,4.43899366850065,5.98862271045898,1.03672740513032,2.81997326703516,2.53165872647249,3.14112212030778,2723
17,1.44044720770388,0.0841239873324539,4.22258376680301,3.58073190515,4.97948859059343,1.10864679276447,3.03025505566115,2.72424045781353,3.37064434823414,2625
18,1.58024836031704,0.0789308167368726,4.85616173934806,4.16013199044602,5.66864390189207,1.07490854590252,2.92972495293001,2.63314955077698,3.25970406705081,2657
19,1.60237258534136,0.0779296374043562,4.96479786826119,4.26155152917776,5.78409476077527,1.15880953784337,3.18613804075906,2.87299919510118,3.53340705144696,2711
20,1.5800476584391,0.0782772922350846,4.85518719636697,4.1646281205551,5.66025153492546,1.05098338638123,2.86046267545201,2.56942663993119,3.18446403197298,2699
21,1.61961350027288,0.078669826291065,5.05113767590723,4.32937623074465,5.89322582772647,1.14904313769635,3.15517239928356,2.83793571620174,3.50787116577982,2662
22,1.43305295041851,0.0849139879748025,4.19147604699871,3.54885349512201,4.95046399540365,1.05506784203701,2.87217000115537,2.57719863121395,3.20090210184967,2621
23,1.60261349652668,0.0779431720902155,4.96599408768606,4.26246523425153,5.78564185832315,1.13240755505556,3.10311844249609,2.79327253097214,3.44733425091467,2683
24,1.71221384213206,0.0752922118747817,5.54121528448192,4.78097173910088,6.42234853175486,1.08045536381924,2.94602075693748,2.64502455175831,3.28126946668113,2670
25,1.533946210071,0.079031084943126,4.63643712398214,3.97111983774968,5.41322097618218,1.14606912317216,3.14580281029463,2.83294422247452,3.49321220049068,2717
26,1.64035295480691,0.0761774851227687,5.15698937524026,4.44174726654597,5.98740491532324,1.01851174566983,2.76907061450129,2.48506498169051,3.08553382892967,2707
27,1.62756124519746,0.076712962680254,5.09144278493582,4.38069155500978,5.91751081005224,0.993572339165542,2.70086566736361,2.42358902446403,3.00986482423797,2745
28,1.60067931326489,0.0774714580356742,4.95639822811055,4.25816384764501,5.7691259130866,1.09194444270933,2.98006300439823,2.68212158651766,3.31110101601075,2750
29,1.64904104367905,0.0756451272783352,5.20198895435853,4.48518309532643,6.03335215221547,1.12378086242743,3.07646392895355,2.7683541963472,3.41886537446718,2754
30,1.60347860257403,0.078814059801056,4.97029205803446,4.25887859019394,5.8005417668024,1.03640898583501,2.81907547607924,2.52373617706341,3.14897674806827,2563
31,1.73085326844322,0.0746048155380611,5.64546895437876,4.8774888958973,6.53437053268597,1.04694441151463,2.84893263903708,2.56005688510131,3.17040501287517,2673
32,1.65927531211973,0.0770543176137211,5.25550086630857,4.51882328486199,6.11227472609912,0.99188642488965,2.69631607556623,2.41370616310525,3.01201550150737,2614
33,1.66316473942969,0.0754918016464321,5.27598155816792,4.55034715145123,6.11733137618969,1.03131654286926,2.80475598653863,2.5170935625156,3.12529349769672,2714
34,1.5712991389719,0.0777922757217338,4.8128967557643,4.13227903935077,5.60561737507587,1.02928716663217,2.79906985299231,2.51658876624289,3.11325876798984,2747
35,1.48843086820869,0.0821684735375583,4.43013859095963,3.77116366922885,5.20426310193083,1.08503410167427,2.95954074231303,2.65305776090705,3.30142883976118,2602
36,1.40725734727185,0.0853670514097516,4.08473701191695,3.45540959318442,4.82868268046559,0.989300459362359,2.68935250280427,2.41043638632213,3.0005425263992,2619
37,1.56244897371874,0.0786269873361625,4.77048975540507,4.08917365920146,5.5653230708888,1.02791310849969,2.79522640945956,2.50899666455694,3.11410963215446,2703
38,1.59223066072554,0.078121200741146,4.91469973769835,4.2169660367538,5.72787954686162,1.00556876565765,2.73346152982469,2.45068923876596,3.04886144552295,2636
39,1.54873658659914,0.0799866017018597,4.70552140669719,4.02274991817977,5.5041780272795,1.15290096960093,3.16736803325741,2.85424823478779,3.51483803539841,2685
40,1.50583219082626,0.0800704152373483,4.50790350570924,3.85317336998165,5.27388520202569,1.09424020936991,2.98691239298081,2.68844547764542,3.31851462770079,2727
41,1.61553421707592,0.0775829149265764,5.03057462463023,4.32094659732608,5.85674469331188,1.12929594409736,3.09347775196349,2.78779966310763,3.43267298885661,2724
42,1.58398675483647,0.0787365450248742,4.87434996397694,4.17730358204837,5.68770909383403,1.11488033481275,3.04920327386915,2.73969739662651,3.39367428564297,2630
43,1.61315072957159,0.0773465341091685,5.01859859090585,4.31265752138612,5.84009550764122,1.15422160154989,3.17155372394632,2.85842480087517,3.51898465924242,2740
44,1.53482517001674,0.0798954867431235,4.64051415801739,3.96788375537433,5.42716797627766,1.08945970421287,2.97266751885806,2.66793284920015,3.31220936850903,2676
45,1.49752413637266,0.0802379851709963,4.47060674420499,3.82003878323189,5.23196904415249,0.988577330747306,2.68740845803544,2.40861193150686,2.99847564725885,2705
46,1.57462343200158,0.0778083276758825,4.82892285787321,4.14590836631125,5.62446004759088,1.00447491397125,2.7304731630336,2.44622260149795,3.04775358116686,2668
47,1.5020888717375,0.0807810165668965,4.49106052845275,3.83343392872113,5.26150314450706,1.09006084082087,2.97445503534405,2.67225774628936,3.31082687273293,2676
48,1.52543421221355,0.0796435905078447,4.59713927001495,3.93273708682966,5.37378650067614,1.05529968756616,2.872835978128,2.58276262014183,3.19548784424233,2717
49,1.57425572167273,0.0776055750995324,4.82714753948259,4.14603140799493,5.62015842981797,1.06245122263776,2.89345480563642,2.6005133259618,3.21939542807923,2728
50,1.61341309756386,0.0765250134893004,5.01991548328976,4.32074061927272,5.83222962909862,1.13866187652782,3.12258716115217,2.81065539480377,3.4691376954353,2754
51,1.46061568594654,0.0823253978681197,4.30861146340897,3.66658558649652,5.06305725168072,1.04990288797007,2.8573736192367,2.5683000435316,3.17898370966149,2732
