rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.545138963729092,0.195836840290532,1.72484805704113,1.1750442540563,2.53190533855078,0.442985027503111,1.55734901676391,1.1513656783555,2.10648624117373,995
2,0.83537547328358,0.178148402668883,2.30567960687266,1.62614310896974,3.26918241096047,0.589504381423107,1.80309454675394,1.34168420643173,2.42318567137371,967
3,0.658919991881938,0.189374223139915,1.93270387095585,1.3334283533532,2.80130855430993,0.683675466229305,1.98114600213404,1.49549354882217,2.62451114206606,982
4,0.680379002612359,0.192781773181293,1.97462597883219,1.35328324110849,2.88125030875661,0.547503306789518,1.72893101442905,1.28405806934394,2.3279340117242,937
5,0.87461067583935,0.175682013560734,2.3979415356359,1.69940851221656,3.38360292242383,0.33313032007569,1.39532912601897,1.00509880692218,1.93706664111842,949
6,0.679479678004386,0.189442206709843,1.97285094738225,1.36094563190147,2.85987975518836,0.66007648408051,1.93494032087394,1.44187820308258,2.59660908760496,955
7,0.557724312425374,0.207751502261681,1.74669304635427,1.16246046611534,2.62455084462169,0.49757108666212,1.64472152909456,1.20609828219621,2.24285943210312,907
8,0.579414655306004,0.199687806435318,1.78499328854542,1.20687424249348,2.64004394821561,0.545557763064033,1.72557057354445,1.28456402054675,2.31798007468337,937
9,0.346083503698711,0.211520415819014,1.41352064509174,0.933803831523547,2.13967917741423,0.651320963600613,1.91807286071718,1.44178834272875,2.55169457956419,1037
10,0.745550708575769,0.183448000691358,2.10760178982268,1.47108354423622,3.01953299788289,0.687609339701763,1.98895492943238,1.48610978122568,2.6619444682281,970
11,0.827299091494613,0.175480109951946,2.28713305342048,1.62152067299272,3.22597034448784,0.498697536357164,1.64657526903582,1.20831376632223,2.24379643116419,984
12,0.523576144366359,0.203429919400607,1.68805359179981,1.13299076259509,2.51504692082528,0.500004496112657,1.64872868355337,1.20033317233287,2.26462646757361,954
13,0.750212979229964,0.180569931505504,2.11745094166318,1.48631873733087,3.01657940368962,0.478296469915604,1.61332371443502,1.20252114569875,2.16446373260738,1002
14,0.605253145184764,0.199776755339983,1.83171584024509,1.23824852312019,2.70961996461763,0.599923303951643,1.82197905643786,1.34289985762081,2.47196964335037,949
15,1.0894630028614,0.160901488085287,2.9726773246596,2.16864355264669,4.07481001926785,0.568508006477579,1.76563077558937,1.30647734419774,2.38615085791833,942
16,0.643837428745589,0.189317292773782,1.90377247108069,1.31361430983514,2.75906679343309,0.468247280418835,1.59719230824178,1.16142263964409,2.19646421761542,1004
17,0.396913745206647,0.216440218851669,1.48722764400564,0.973068023102518,2.27306417699592,0.77558909353,2.17187118566739,1.64796184903027,2.86233837871184,969
18,1.03689662015786,0.166859750697862,2.82045048926466,2.03370147280166,3.91155785093393,0.687638000796062,1.9890119358741,1.47299005935756,2.68580799708526,917
19,0.239629328140642,0.232390761225336,1.27077802135767,0.805857626449428,2.00392318266041,0.794889734889772,2.214196834685,1.67724346181106,2.9230506687653,997
20,0.930628811725937,0.166405198972238,2.53610340789105,1.83030133073172,3.5140773748688,0.824331559724663,2.28035597399498,1.73756535190249,2.99270664118676,1004
