rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,1.78395089558407,0.124015946027751,5.95333100441258,4.66871609548332,7.59141256894761,0.535348432443582,1.70804327627611,1.34874307907892,2.16305972492877,856
2,1.68977949982567,0.128812949500426,5.41828584042975,4.20936059321087,6.97441352398075,0.313023043606366,1.36755304401855,1.05225248750684,1.77733134433883,843
3,1.60361286801627,0.13336111886096,4.97095944129794,3.8275690087673,6.45590914505479,0.460470542596312,1.58481953467282,1.2399387701227,2.02562660189424,859
4,1.70708363048755,0.130867554252644,5.51286047258713,4.26562169662552,7.12478338485948,0.499584620063336,1.64803656717903,1.29015777410852,2.10518789350082,821
5,1.85015718312265,0.119641054501111,6.36081925746252,5.03123270784151,8.04177106796241,0.537851262866896,1.71232357314655,1.35477995380814,2.16422749016303,883
6,1.64099120026157,0.134713494387894,5.16028185086078,3.96282677638538,6.71957425416708,0.426936061874896,1.53255466991913,1.18663858884101,1.97930847553587,816
7,1.39833888211477,0.147209442151008,4.04846939333724,3.03379307729839,5.40251230429462,0.13422493399036,1.14365003648144,0.867337937343666,1.50798823576162,839
8,1.81830600090909,0.124243372364539,6.16141217776606,4.82974400756999,7.86025097082204,0.382092144838275,1.46534710308409,1.1370725999886,1.88839492969795,843
9,1.4300409373299,0.147365872337857,4.17887026021212,3.13055133684599,5.57823679367582,0.255801597361036,1.29149646621193,0.981924077298952,1.69866811579374,794
10,1.72606542297306,0.129004510330876,5.61850392512613,4.36326761167679,7.23484992581658,0.412785928828819,1.51102152516156,1.17095536982358,1.94984890828552,824
11,1.46912462825883,0.146183019481299,4.34542960939501,3.26288304740824,5.78713923111825,0.577122915216691,1.78090723174535,1.39783868844568,2.26895320203906,792
12,1.35449676074634,0.149990717756767,3.87481050915479,2.88787332036151,5.19903569730575,0.386769534399017,1.47221715676036,1.13256938816693,1.91372235494334,805
13,1.55431539813889,0.136408040190608,4.7318459854781,3.62176165381059,6.18217557379224,0.222823455285446,1.24959994399563,0.953305414513551,1.63798505312243,844
14,1.68581085663283,0.13178270324412,5.39682521017162,4.16835512888648,6.98734187672834,0.427567725746632,1.53352303514405,1.18933758807435,1.97731318920561,838
15,1.5151179423115,0.138582137367547,4.54995772773269,3.46773604410034,5.9699224683998,0.423666844297882,1.52755259614334,1.19127322897048,1.95875881136088,848
16,1.83297951181753,0.121103693843266,6.25248829563043,4.93138870754876,7.9275052536728,0.37168249272375,1.45017246787848,1.12598660233144,1.86769556781434,865
17,1.7165772312923,0.128033859226119,5.56544659005149,4.33029417457432,7.15290797761116,0.384103613815568,1.46829756971416,1.14688246082212,1.87978962698853,849
18,1.63562202035498,0.133535858439398,5.13264961683467,3.95071488929575,6.66818356358011,0.313873869013473,1.36871708802285,1.04444984784889,1.79365861453674,806
19,1.80892433842019,0.126810660124046,6.10387819246512,4.76062999664223,7.82613414920496,0.219024004761828,1.2448611589245,0.938654280933814,1.65095854403089,798
20,1.67666438847369,0.132778452079719,5.34768837702275,4.12235006337338,6.93724951498715,0.28624848590675,1.33142325406572,1.01352689591678,1.74902894891948,820
21,1.5357740801571,0.137450239960426,4.64491967884956,3.54797337491782,6.08101486203052,0.425960252071353,1.53105991746342,1.19730832817362,1.95784528989192,860
22,1.58090703321065,0.136543900832648,4.85936141510692,3.71837187797598,6.35046577844801,0.231207614945662,1.26012083221112,0.9631698068196,1.64862363887393,838
23,1.4206494390984,0.141766112148057,4.13980812066799,3.13551352676118,5.46577494553221,0.488353594750137,1.62963097706696,1.28507748673569,2.06656575095883,887
24,1.98356716084335,0.116306891860139,7.26862514981316,5.78697580490437,9.12962371878612,0.472570515595661,1.60411229379733,1.25428931555457,2.05150137149501,857
25,1.55594073526264,0.137577329375943,4.73954308391759,3.61934881608338,6.20643927562067,0.480302771980145,1.61656377832066,1.26836688994714,2.06034899687997,848
