rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.548003530957205,0.0815536246563372,1.72979608385301,1.47426765855964,2.02961414390423,1.228508932836,3.41613205455584,3.20002102482735,3.64683798125779,6432
2,0.513153484663841,0.082820127107313,1.67055095411613,1.42024446939164,1.96497191183833,1.16662236564871,3.21112828375072,3.00466275427116,3.43178110090597,6419
3,0.729579569008258,0.0761759301539119,2.07420836284852,1.78653410628348,2.40820498045843,1.1709193598557,3.22495617128352,3.01478809897171,3.44977556142238,6173
4,0.69939326653649,0.0763600903610197,2.01253126689752,1.73278551785196,2.33743995348084,1.24766381586829,3.4821983909382,3.26217049689045,3.71706679507125,6357
5,0.512204227964369,0.0836700406177533,1.66896592484997,1.41653530171649,1.96638040360521,1.20734901224273,3.34460637908755,3.13062336323997,3.57321546960413,6326
6,0.716893248836317,0.0759905826992446,2.04806050221141,1.76465365837684,2.37698304186027,1.3386017801969,3.8137073745195,3.57582554757502,4.06741429215633,6401
7,0.698169696638709,0.0759100896083844,2.01007030011048,1.73219372603191,2.33252352243642,1.15576919434791,3.17646579761257,2.97164794364355,3.39540051673521,6416
8,0.614933263442199,0.0793961434688725,1.84953316396264,1.58299667702206,2.16094763447818,1.20560731654111,3.33878616252789,3.12567456860323,3.56642791641268,6340
9,0.693785591451387,0.0761339104417638,2.00127722943809,1.72385983888077,2.32333885779703,1.19151066020612,3.29205062276138,3.08108596411138,3.51746021664451,6405
10,0.652268698008193,0.0771455174642069,1.91989154604273,1.65048017744656,2.2332795018895,1.18364506511611,3.26625825468459,3.05722916047497,3.48957910130551,6538
11,0.655340627301954,0.0789857687608286,1.92579838517483,1.64959757667168,2.24824494942873,1.24991736539059,3.49005454625137,3.26690023560058,3.72845200568869,6193
12,0.758317516910593,0.0741993694792121,2.13468163168075,1.84575687745934,2.468833097297,1.18578922270501,3.27326914064486,3.06184881538425,3.4992880162025,6357
13,0.69087146251984,0.0778752208305903,1.99545373888606,1.71298734964757,2.32449797416984,1.19791019822668,3.31318578138205,3.09878855449603,3.54241660213484,6244
14,0.7453058883333,0.0747745533370346,2.10708586939793,1.81984340619107,2.43966642729385,1.22326593561104,3.39826815478391,3.18051060077763,3.63093474645073,6347
15,0.599609908255506,0.0803691754585361,1.8214081455083,1.55595455477922,2.13214943992675,1.25969393457686,3.52434264285304,3.30334310451524,3.76012744399893,6330
16,0.645789397893584,0.0794415150897887,1.90749220543131,1.63245805716012,2.22886370514837,1.26537324892439,3.54441543849502,3.32003700933304,3.78395805990295,6277
17,0.640140004796746,0.0789523555892562,1.89674641431265,1.62481868541007,2.21418364554313,1.20703990408994,3.34357269375642,3.12848187309319,3.57345153717646,6278
18,0.655321855515261,0.0785242318778882,1.92576223483764,1.65105947699733,2.2461699513523,1.25233090412921,3.49848810136072,3.27511391393931,3.73709718714516,6272
19,0.667821460778844,0.0774120003436081,1.94998457205725,1.67547503513369,2.2694697035327,1.27899488311477,3.59302649841304,3.36719426545919,3.83400493126515,6329
20,0.774238871848816,0.0738413674673023,2.16894065698066,1.87669537530761,2.50669535152055,1.18511289838432,3.27105609756866,3.06049178020762,3.4961074107885,6352
21,0.58245177959749,0.0800709730673817,1.79042277586259,1.53037921277068,2.09465320070827,1.18283287711218,3.26360651591339,3.05428683481285,3.48727151926614,6381
22,0.476391293961206,0.0850729012503043,1.61025297496594,1.36295000435396,1.90242828798089,1.21860411460562,3.38246290616196,3.16695561176821,3.61263519736347,6322
23,0.703359519321008,0.0767847148445143,2.02052932531463,1.73822459334239,2.34868311614793,1.21565896577682,3.3725157046799,3.15826704363684,3.6012984403039,6378
24,0.573619311967883,0.0800585715981296,1.77467855715618,1.51695857829713,2.07618324342476,1.17784813159304,3.24737874720749,3.04105450137854,3.46770132631115,6495
25,0.581750626739242,0.0805634470054191,1.78916785581263,1.52783113690129,2.09520642625833,1.13063198637333,3.09761353119265,2.89603680224182,3.31322087523202,6334
26,0.701410515678483,0.0767782100048588,2.01659514141451,1.73486220461132,2.34408009671736,1.20259360284852,3.32873916394615,3.1160584097004,3.55593604635103,6375
27,0.641719896500134,0.0787303834787012,1.89974543667751,1.62809591288398,2.21671997062143,1.22823991532086,3.41521317880151,3.19941745899594,3.64556398348838,6378
28,0.639533702065972,0.0787458328831058,1.89559676033645,1.62449127573627,2.21194606057178,1.24791485418428,3.48307266589186,3.26156041638136,3.71962914896516,6307
29,0.589221733756838,0.0800909421932203,1.80258497830579,1.54071465669436,2.1089645573861,1.19893831985369,3.31659389101358,3.10318517077838,3.54467891297298,6294
30,0.608535767756931,0.0798840869000189,1.83773855174423,1.57139826004544,2.14922153755556,1.26036844060227,3.52672063509612,3.30324991836263,3.76530954223955,6299
31,0.75253714399586,0.0734508026036878,2.12237796993018,1.83781288701566,2.45100482158418,1.25424608050677,3.5051947432808,3.28820983793172,3.73649821449699,6523
32,0.561576307844041,0.0818362990338843,1.75343427522255,1.49358625276604,2.05848959297219,1.22740486641669,3.41236249917314,3.19622004663492,3.64312145467661,6328
33,0.702848451892066,0.0755144341758215,2.01949696241323,1.74166731354229,2.34164581805322,1.17219181204118,3.22906238573846,3.02331845244383,3.44880767772336,6441
34,0.608584143767331,0.0786724475321691,1.83782745635393,1.5752106037873,2.14422741391376,1.2181405950723,3.38089543183976,3.16680033888504,3.60946466396406,6508
35,0.659902363178675,0.0780598233550363,1.93460343665042,1.66014993530621,2.25442917986155,1.18606869756391,3.2741840649193,3.06256316548174,3.50042781543257,6247
36,0.74073811044237,0.0741756931456685,2.09748311746484,1.81367726669585,2.42569916315096,1.1879908064721,3.28048345539538,3.07166635106133,3.50349630174009,6494
37,0.649727914073187,0.0780438346188975,1.91501970821012,1.6433959613327,2.23153796718547,1.19334231304199,3.29808604232967,3.08665978015287,3.52399432310324,6327
38,0.529106057279776,0.0823139401677824,1.69741423908381,1.44451510695061,1.99458980053642,1.18178965818502,3.26020363510862,3.05235348374233,3.48220735212617,6380
39,0.666645619162199,0.0778355130948426,1.94769304654516,1.67211754926922,2.2686851203842,1.22577788957822,3.40681517832749,3.19003504737932,3.63832669136894,6347
