rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.364064089547759,0.221414600465317,1.43916644672916,0.932486548270325,2.22115811239629,0.602997210125959,1.8275882657838,1.38748999596417,2.40728140667393,965
2,0.442989307834824,0.207368400973011,1.55735568274856,1.03723104978699,2.33829938188539,0.577220409278158,1.78108086808859,1.38275224074751,2.29415578958404,1016
3,0.867446529616011,0.173127335047644,2.38082372231267,1.69574672269358,3.34266994054572,0.726390880400885,2.0676048920738,1.61086557467431,2.65384651391028,971
4,0.739790583279078,0.186471271903411,2.09549663650745,1.45399306019915,3.02003240167639,0.688364543043432,1.99045756216673,1.54231688016026,2.56881147950287,954
5,1.02351615869484,0.16057786539549,2.78296291997551,2.03153024795946,3.81233930518035,0.625502155325429,1.86918434267681,1.4437816983917,2.41992962703443,989
6,0.615088880057529,0.196075912930352,1.84982100444936,1.25959111006868,2.71662583289861,0.64069871304886,1.89780643828098,1.45799222815928,2.47029387922587,950
7,0.864482851474058,0.170695818787049,2.37377817261481,1.69880522361908,3.31693282693012,0.453968657559995,1.57454864650515,1.19161699036028,2.08053716946551,980
8,1.05610869228128,0.153403231560289,2.87516105635289,2.12855614423814,3.88364249744847,0.515189178402705,1.67395514800637,1.28573379320755,2.17939814006639,1021
9,0.247650300995621,0.226522360121013,1.28101188527693,0.821744822911788,1.99695988884484,0.359102064542785,1.43204295492244,1.08306067952072,1.89347380393357,1018
10,0.730399420919068,0.18641459819509,2.07590960382576,1.44056229824976,2.99147123903759,0.312157352896354,1.36636967834113,1.0136142868881,1.84189007795246,954
11,0.592153487265447,0.199737530374789,1.80787746748655,1.22222763167698,2.67415074961206,0.608220661925187,1.83715956083585,1.39894151941508,2.41264928170964,941
12,0.468446612024127,0.207441857947363,1.59751071088134,1.0638219551811,2.39893570437372,0.557624246479406,1.74651827060696,1.33227869163855,2.28955554773033,987
13,0.568522956913518,0.192376234881366,1.76565717273649,1.21103148700717,2.57428917834353,0.412560037294776,1.51068023673981,1.14417346536422,1.99458809941006,1002
14,0.708863869851102,0.186343774531658,2.03168169208774,1.41006638243896,2.92733062029666,0.595370588101842,1.8137029571688,1.39345058105758,2.36069973457275,978
15,0.758769326895507,0.183496889673068,2.13564632006807,1.49051549788996,3.06000522025903,0.439136204684798,1.55136657639365,1.17202685548346,2.05348387973464,946
16,0.585537048045047,0.195966704453855,1.79595524094215,1.22317430024323,2.63695470614956,0.559256615754071,1.7493715615482,1.33782631304223,2.28751731859304,997
17,0.585248388407427,0.192453130942347,1.79543689596936,1.23127126331002,2.6181019109811,0.79178700919195,2.20733743618488,1.72893107378207,2.81812191999355,1013
18,0.675487981399063,0.189408147191792,1.96499162141082,1.35561446944516,2.84829659113557,0.641845567099426,1.89998419382711,1.47241875519811,2.45170738558483,994
19,0.623082160965168,0.189224127802967,1.86466639601686,1.28686584606014,2.70189839840698,0.64991095054876,1.91537025874895,1.48862739208022,2.46444694462692,1007
20,0.473200213712259,0.203262713148951,1.60512271838539,1.07768219214587,2.3907038270223,0.555258116913938,1.74239066723816,1.34701236553817,2.2538213567666,1019
21,0.708603392329567,0.183359581135991,2.03115255359337,1.41796850511311,2.90950093820297,0.541730570062791,1.71897910338213,1.31143300058868,2.2531758439341,994
