rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,1.70160921813879,0.108815691927351,5.48276325858471,4.42971115991111,6.7861519328248,0.827808215604654,2.28829778447202,1.78538583499191,2.9328712302925,1186
2,1.66117952989881,0.111600200061641,5.26551801888933,4.23103717107476,6.55292754145326,0.80620569986942,2.2393949099066,1.73147713542127,2.89630712408771,1158
3,1.68861575543558,0.109335725680481,5.41198400825116,4.3680717774688,6.70537765808852,0.605419143599169,1.8320199274085,1.40904087743875,2.38197277890383,1186
4,1.63291416319701,0.116845991846242,5.11876993540876,4.0710470525629,6.43613431958479,0.849967237107872,2.33957019958425,1.82265026741641,3.00309325197173,1121
5,1.65826793807415,0.116947803577351,5.25020927689177,4.17474991116582,6.60271825563388,0.959577626286766,2.61059359441575,2.05387778775245,3.31821053611099,1144
6,1.72984653598852,0.108390678806371,5.63978833747083,4.56037432634621,6.97469335087588,0.900666994438155,2.46124419998988,1.92250140636163,3.15095894959483,1184
7,1.65147411476793,0.111543787183943,5.21466117324127,4.19063514845009,6.48891878878248,0.683876264039569,1.98154385185542,1.53424261767441,2.55925366144358,1206
8,1.62166283943821,0.113968061598327,5.06149978428669,4.04826965165473,6.32832846395559,0.705130168783516,2.02411014373003,1.56942004953028,2.61053239072423,1197
9,1.73338045330003,0.109593901193626,5.65975414108073,4.56573885933371,7.01591087979024,0.857394487349522,2.35701146305113,1.84880102466358,3.00492208887939,1147
10,1.71926768484125,0.111309533576346,5.58044032651254,4.4866441093211,6.94089245301863,0.92506684520742,2.52203684079943,1.99281179429366,3.19180659436236,1155
11,1.67554904364653,0.110494950340481,5.34172718546421,4.30158225160194,6.63338456757419,1.02835751317558,2.79646889720935,2.22905110049403,3.50832616234148,1200
12,1.45789954330797,0.117395846044201,4.29692453896203,3.41373811785256,5.40860483614037,0.92561226025384,2.52341277283294,2.00138291982911,3.1816060579952,1245
13,1.51573297681895,0.116202753880832,4.55275696946957,3.62545487904307,5.71724010216471,0.728101518039479,2.07114484174625,1.62685979589209,2.63676130317048,1222
