rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.643157940693658,0.126502851288992,1.90247931982316,1.48470620098394,2.43780726446494,1.2570268916168,3.51495559301544,3.06444376542645,4.03169833307455,2322
2,0.710017488294779,0.126713591782029,2.0340268299965,1.58671114548387,2.60744695524524,1.42594561392937,4.16179143058308,3.64307597386073,4.75436363006161,2240
3,0.478552138067371,0.139655176915526,1.61373624266021,1.22732011123896,2.12181372816114,1.27493018050341,3.57845155569313,3.12011307277561,4.10411906163745,2274
4,0.661593299521511,0.128514610455703,1.93787749524264,1.50637980410224,2.49297632399286,1.17307111321037,3.23190295274355,2.79934897760037,3.73129494733672,2237
5,0.60225739537118,0.133779131651261,1.82623668903896,1.40502502701857,2.37372315813413,1.15618831505374,3.17779739923109,2.75006476536605,3.67205763214662,2192
6,0.636935247864316,0.127475779378226,1.89067753293134,1.47268506782821,2.42730887385376,1.26190753529567,3.53215277132442,3.06277596142977,4.07346255719948,2280
7,0.539205068678875,0.136073363850401,1.71464329662513,1.31325156989274,2.23871929953347,1.28765143835406,3.6242647434978,3.15939541252343,4.1575343430881,2185
8,0.491327637418107,0.141062199101645,1.63448478326154,1.23967693279054,2.15502961783746,1.29501454879581,3.65104909212259,3.18181764049557,4.18947940429831,2211
9,0.962767477424028,0.114209685600888,2.61893429508626,2.09367439682595,3.27597111202059,1.57167740779673,4.81471766893974,4.22815458335845,5.48265343061023,2220
10,0.758158805620059,0.12217092189143,2.13434286048822,1.67985620712462,2.7117912990389,1.36300080609553,3.90790258225804,3.41362371016384,4.47375103089088,2286
11,0.551851980722605,0.137293097807865,1.73646594326351,1.32678995032745,2.27263853737351,1.33504799430226,3.80017832894993,3.30804707596619,4.36552292037825,2199
12,0.414779574785274,0.145140725999918,1.51403697198323,1.13918031190041,2.01224330212313,1.38952920642236,4.01296033224317,3.50036459309101,4.60062093529997,2238
13,0.503799589062712,0.135946799891614,1.65499765028842,1.26788322441185,2.1603071716094,1.19001457277772,3.28712910963593,2.86189417215211,3.77554763853848,2294
14,0.829621392320657,0.120710917908165,2.29245063652368,1.80946702516351,2.90435241306646,1.49929069070048,4.47851129374938,3.92178165977189,5.11427334519366,2227
15,0.746981090981435,0.12213402795703,2.11061862343949,1.66130393145208,2.68145454258686,1.2523525615831,3.49856387052596,3.0491327322742,4.01423953329194,2302
16,0.681469030265746,0.127548118272469,1.97677954926665,1.53953329015913,2.53820908672585,1.33659979185831,3.80608001431951,3.31413002631465,4.37105513675675,2271
17,0.554522160825617,0.131465913504872,1.74110881596935,1.34561842801708,2.25283768855141,1.25656741281094,3.51334091640016,3.0671551246074,4.02443433519897,2355
18,0.722780158303567,0.123872825920118,2.06015280720149,1.61606451320036,2.62627485125278,1.26281848252781,3.53537184209417,3.07879678849864,4.05965541752022,2236
19,0.712419510449977,0.123855564006366,2.03891848008041,1.59946158895684,2.59911747622818,1.27431295942648,3.57624354145673,3.11794245182594,4.1019095334236,2297
20,0.766778300887429,0.122227806795289,2.15281933321436,1.69420940053879,2.73557157691819,1.29022772407256,3.63361392290415,3.16735781579439,4.16850602571137,2245
21,0.789570655419235,0.121423824525826,2.20245061299547,1.73600124340237,2.79423112231022,1.33102015352696,3.78490260047635,3.30406764266249,4.33571259562616,2264
22,0.392613463408041,0.142255921184081,1.48084587756929,1.1205246143396,1.95703377244094,1.33223849058513,3.78951669776818,3.31630811387397,4.3302480679,2295
23,0.516208084069726,0.137205676073096,1.67566161961218,1.28055029113269,2.19268378827798,1.24185611795336,3.46203344723368,3.00743655822704,3.98534611045314,2216
24,0.599619958545822,0.131567349842552,1.82142645128094,1.40741218921024,2.3572300587275,1.28514491395063,3.61519181098727,3.14445340748815,4.15640180869135,2252
25,0.593504516693885,0.131554640983292,1.81032161383318,1.39886634967958,2.34280018692439,1.33023062704955,3.78191549901185,3.30047828023198,4.33357944735839,2267
26,0.578654194660154,0.134912365990354,1.78363638739673,1.36920573501038,2.3235067463558,1.23371871136445,3.43397578657076,2.98733388834894,3.94739595354427,2250
27,0.701650310068653,0.124731817710578,2.01707876759977,1.5796138834803,2.57569700877635,1.2547810223901,3.50707032037582,3.05112437861478,4.03115071881959,2299
28,0.565711727013138,0.136092111197181,1.76070047497156,1.3484773816495,2.29893819855768,1.33646510845494,3.80556743302855,3.3228628826225,4.35839334902005,2241
29,0.504754980348432,0.13718762629598,1.65657957618017,1.26601247011304,2.16763733138604,1.25697076844256,3.51475832808586,3.05276806303943,4.04666383090675,2237
30,0.672081688274331,0.127560912624134,1.95830967076272,1.52511054155198,2.5145565925341,1.29099418168284,3.63640000151739,3.16130242015502,4.18289781032313,2222
31,0.835453958403789,0.116693736764228,2.30586057551535,1.83443849448616,2.89843077851748,1.29307761781608,3.6439841064312,3.17459350194515,4.18277809734918,2285
32,0.655719328153242,0.1285230132749,1.92652782477369,1.49753264576959,2.47841639386757,1.36864552443475,3.93002396738867,3.42496394690973,4.5095623263962,2243
33,0.740129465065831,0.123959499394995,2.09620688248968,1.64406742852376,2.67269043712073,1.35355954132567,3.87118066274116,3.36791037011821,4.44965515013247,2220
34,0.818205499539979,0.116638792178179,2.2664290781117,1.80326275852369,2.84855922512125,1.30887255211811,3.70199754915393,3.22865444963624,4.24473602478141,2357
35,0.717639802383677,0.12480516074135,2.04959005992187,1.60484340083074,2.61758836504296,1.31258591138361,3.71576995116656,3.23574681059757,4.26700453965448,2246
36,0.855369221460152,0.116743822025321,2.35224271875174,1.87115434062959,2.95702267192929,1.32329972532424,3.75579404154924,3.26616992726585,4.31881659456251,2276
37,0.626405318926289,0.129494856413475,1.87087328451901,1.451503715395,2.41140743189516,1.36777521799158,3.92660513014187,3.42269126233425,4.50470891655632,2280
38,0.792826065325937,0.118112455126028,2.20963217566284,1.75300228103001,2.78520707278012,1.35971260529746,3.89507371736922,3.39888318822351,4.46370128761918,2343
39,0.614989429345572,0.131594864979966,1.84963704758094,1.42913338120593,2.39386837699999,1.42769590021851,4.16908213561156,3.64760199438174,4.7651157884679,2263
40,0.596909182462961,0.133793328319141,1.81649565817754,1.39749182679907,2.36112756647432,1.28812593669905,3.62598485918415,3.15713563279957,4.16446036161391,2232
41,0.815068481370335,0.118979504784469,2.25933038909312,1.78938670295181,2.85269461243847,1.23538688904396,3.43970904905059,2.98841187351921,3.95915919320297,2251
42,0.670178447018277,0.127536059300782,1.95458607957538,1.5222847998731,2.50965308383053,1.29425528693786,3.64827804191493,3.17503573164132,4.19205760063625,2282
