rep,est,se,IRR,IRR_CI_Lower,IRR_CI_Upper,n_event
552,1.09770189384109,0.0926993476276023,2.99727005836987,2.49930954342981,3.59444384406753,917
553,0.975736176855369,0.0990258730185132,2.65311965750784,2.18507255118823,3.22142343201681,873
554,1.14454561633662,0.0944152783497511,3.14101380717567,2.61037808548068,3.77951676492543,857
555,1.00208660475514,0.096765091775338,2.72395972995616,2.25337819432966,3.29281459681035,900
556,1.12686934627617,0.0946610469161015,3.08598022600979,2.5634066680995,3.71508511460024,858
557,1.15570856408119,0.0924387349124573,3.17627321348229,2.64992668314146,3.80716628534229,882
558,0.954915717173037,0.100165747928147,2.59845156884614,2.13527289620615,3.16210193443447,869
559,1.2277125177242,0.0901059665457824,3.4134124784632,2.86081934624041,4.07274397226101,886
560,0.998149756962042,0.0971281556625622,2.71325699644446,2.24292780895191,3.28221153590977,894
561,1.11973276695475,0.0915440263361038,3.06403528239724,2.56077455259304,3.66620021363011,924
562,1.19686859726313,0.0917675338972514,3.30973656054747,2.76490848250353,3.96192357524462,869
563,1.21240209076474,0.0900300143391334,3.36154970968426,2.81777200950968,4.01026641351463,897
564,1.22638415635836,0.0894933421190859,3.40888124342622,2.86045421583955,4.06245667818614,900
565,1.16701638652203,0.0931755226812583,3.21239378462193,2.6761942192465,3.85602575226514,867
566,1.18435012706818,0.0916675696577388,3.26856198114512,2.73104683567826,3.91186898921637,880
567,1.19928870155897,0.0911663533052638,3.31775616844534,2.77487564193968,3.96684659553344,880
568,1.2252964277072,0.0916497010823461,3.40517532151343,2.84529375234905,4.07522736823612,863
569,1.23312358935087,0.090775312468862,3.43193275997143,2.87257042159605,4.10021713668589,868
570,1.00791986854734,0.0945304327451968,2.73989573990742,2.2765101284694,3.29760389452346,940
571,1.05941120697789,0.0945296044793576,2.88467201439163,2.39680496709697,3.47184386917101,902
572,1.15325424133616,0.0930741676744646,3.1684871725271,2.64014073593376,3.80256659269269,876
573,1.06342457219618,0.0987923507821673,2.89627251968169,2.38642187980078,3.5150509552668,826
574,1.04816064130783,0.0955454488220276,2.85239970373781,2.36527667574155,3.43984454475406,893
575,1.03739883714079,0.0966151811026199,2.82186732314911,2.33505760679272,3.41016648424108,879
576,1.10133008616318,0.0923938759606968,3.00816448216428,2.50989624814298,3.6053496468031,921
577,1.24848977913848,0.087933287921895,3.48507574704026,2.93334585562314,4.140579924909,918
578,1.16116324114615,0.0948877677348252,3.19364609679067,2.65166205460258,3.84640847194039,841
579,1.21127690132343,0.0873612420582625,3.35776945659376,2.82936417493513,3.98485844399738,953
580,1.00021418561199,0.0983481916850072,2.71886410767172,2.24219494435452,3.2968685682741,870
581,1.0308819815287,0.0981603510548533,2.80353741280886,2.31287474403793,3.39829125865111,857
582,1.073659706147,0.0968813856452834,2.9260684795859,2.42001969728614,3.53793680143497,857
583,1.08455312654749,0.0926153893352918,2.95811761910016,2.46706774842345,3.54690699273364,924
584,0.995631966001361,0.0991466436009811,2.70643417532778,2.22845409772041,3.28693597632324,859
585,0.996843697771763,0.0948459076188032,2.70971563532568,2.25004256712118,3.26329774006139,937
586,1.10140155116588,0.0940889624697185,3.00837946832903,2.50175021613637,3.61760617310578,890
587,1.23306132338316,0.0901473792686888,3.43171907400976,2.87592886836055,4.09491901294339,884
588,1.11911305568328,0.0953118696893564,3.06213705343426,2.54035852791802,3.6910866048895,854
589,0.947338711968756,0.100106344477885,2.57883748961471,2.11940180659756,3.1378678536274,874
590,0.932344252721638,0.0995639719887176,2.54045767732464,2.09008023139252,3.08788395456846,899
591,0.949093746244874,0.0984522449127402,2.58336741172307,2.13001898327817,3.13320549551234,903
592,1.10513474177428,0.0920816061057334,3.01963131187722,2.52100620661551,3.61687854466279,920
593,1.25137904817264,0.0905957330922856,3.49515962898691,2.92652196173716,4.17428640270599,864
594,1.13104028730765,0.0929265385809123,3.09887854792777,2.58288662006941,3.7179519148033,892
595,1.23362697486561,0.087802232825529,3.43366078010401,2.89081295179208,4.07844663402231,933
596,0.944425465784422,0.101873014873399,2.57133563382014,2.10593179181707,3.13959215936827,845
597,1.20577260744962,0.0931649988254613,3.33933807913813,2.78200687608523,4.00832179914437,842
598,1.17295217988436,0.0900092468837928,3.231518594633,2.70888550548782,3.85498479219715,921
599,1.17749106764897,0.0903543804772432,3.24621943233119,2.71936864095386,3.87514235625969,912
600,1.21882045172598,0.0939421409944718,3.3831947376051,2.81425405954013,4.06715470259612,821
601,1.1303968069694,0.0932410773857809,3.09688512194556,2.57963432247567,3.71785154778201,888
602,1.1429159804796,0.0913851462957976,3.13589926699903,2.62165129634089,3.75101914830948,911
603,0.883945869260994,0.10102568810206,2.42043159488542,1.98563578798143,2.95043488890541,900
604,1.20739842126427,0.0903125274815114,3.34477163689875,2.80215599765872,3.99246055977963,891
605,1.04779222697732,0.0967144268614445,2.85134903236369,2.35899441653176,3.44646483577291,871
606,1.23040093735896,0.0892252012322136,3.42260151004374,2.8734768898681,4.0766644540828,903
607,1.11670051450873,0.093200977712734,3.05475842591093,2.54474374378444,3.66698967763108,892
608,1.12801996138236,0.0912472485762054,3.08953304504689,2.58358673404495,3.69455931579753,926
609,1.1216597119315,0.0935738706763608,3.0699452020095,2.55552656784601,3.68791452294894,884
610,0.989984429863766,0.0962767095016306,2.69119256978811,2.22840380505424,3.25009203056285,921
611,1.22231431032087,0.090071774929031,3.39503581509707,2.84560834838874,4.05054623638503,893
612,0.970401427594349,0.102977597279969,2.63900361562555,2.15667793714807,3.2291980009283,814
613,1.07093659998711,0.0935275273963999,2.91811132349233,2.42935554589247,3.50519861561304,918
614,1.19857374642884,0.0908166840479376,3.31538496940363,2.77479346249709,3.96129573026159,892
615,1.04359374235103,0.0959222039579258,2.83940278290778,2.35276134150347,3.42670037175657,888
616,1.11861663295187,0.0915317662990477,3.06061731624149,2.55797944503761,3.66202252901198,923
617,0.987108157556293,0.0978535608879934,2.68346308850083,2.21514685706398,3.25078859868044,888
618,1.085817077568,0.098597446741481,2.96185889878267,2.44139508725759,3.59327672202059,816
619,1.24570862371907,0.0893703916566804,3.47539667547932,2.91697136658312,4.14072698494846,891
620,0.990123522857067,0.0978706655231083,2.69156692185246,2.22176193005716,3.2607150193738,887
621,1.11628401031091,0.0918194196449079,3.05348637112969,2.55058119988965,3.65555075018907,921
622,1.12962494024863,0.0919194941644568,3.09449566167295,2.58432936803983,3.70537266593688,913
623,1.16587625774904,0.0922172432293529,3.20873332912974,2.67817015212711,3.84440457201367,883
624,1.06765937611991,0.0964469416725599,2.9085636728554,2.40759143697937,3.51377833843268,865
625,0.942126401235186,0.101875919140321,2.56543075766691,2.10108372014225,3.13240015582902,847
626,1.09052500201239,0.0943930178693464,2.9758359824036,2.47321292966162,3.58060549011428,892
627,1.18871874510942,0.0923459645009404,3.28287231541791,2.73935907983705,3.93422341695286,867
628,1.26524665400062,0.0898066399521688,3.54396676189347,2.97198141693355,4.22603598321439,871
629,1.33640508882585,0.0877762275396992,3.80533903113712,3.20389367684199,4.51968966590953,871
630,1.17968828169273,0.0888578310019315,3.25335991296649,2.73335593148557,3.87229142073158,939
631,1.17450689288147,0.0929033525357703,3.23654658612156,2.69775425059613,3.88294589910123,866
632,0.978095218213236,0.0990326840619324,2.65938586472226,2.19020407443283,3.22907497983539,873
633,1.33039900516541,0.0885689001647461,3.78255234443184,3.1797645421198,4.49961059972968,858
634,1.2815552696457,0.0911555970568968,3.60223782230752,3.0128714147638,4.30689383718028,837
635,1.16717229375187,0.0928494830251242,3.21289465908199,2.6783224607097,3.85416328384233,873
636,1.26635666326917,0.0889394226800772,3.54790278195183,2.98034360633759,4.22354460184202,889
637,1.03976139333569,0.094758961574626,2.82854202484886,2.34911166415479,3.40581936074747,913
638,1.08120581543301,0.094671949848621,2.94823243274276,2.44893247076871,3.54933203803201,889
639,1.1588076904909,0.0959669342433011,3.18613215484451,2.63983378689655,3.84548381739912,820
640,1.16908603264864,0.0915629728127459,3.21904918776442,2.69022787956379,3.85182153228111,895
641,1.23735382811237,0.0875629623839019,3.44648140538583,2.902967749062,4.09175543941483,935
642,0.817271117893749,0.102475802273001,2.26431235744511,1.85228911963154,2.76798605451967,918
643,1.19757845569727,0.0884103587148512,3.31208683904355,2.78513775891094,3.93873487739257,938
644,0.99782028403671,0.0955960181260308,2.71236319897378,2.24893221271406,3.27129207432571,924
645,0.896851978946937,0.0968758708243563,2.45187240338056,2.02785535893298,2.96454984127784,972
646,1.20779867680399,0.0902779555209822,3.346110668235,2.80346775658064,3.99378825663123,894
647,1.18681438367546,0.0910546611554434,3.27662648903084,2.74107595379405,3.91681271500631,893
648,1.05466772031211,0.0963462445776192,2.8710210134231,2.37698422275344,3.46773932305231,875
649,1.01630653844063,0.0968524653696646,2.76297096792825,2.28525860843959,3.3405447162179,888
650,0.982131453732102,0.0970321003739517,2.67014146387169,2.20770172650234,3.22944687296248,905
651,1.094629543263,0.0937337503825228,2.98807552561986,2.48659615283662,3.5906897614327,895
