rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,0.326866660295954,0.127926443020493,1.38661657380952,1.07910871799554,1.7817533031655,,,,,1104
2,0.425296384571369,0.129523391975235,1.53004383385345,1.18700722353055,1.97221557468702,,,,,1022
3,0.340487038486468,0.131895687839035,1.40563202077007,1.08543002036347,1.82029365389444,,,,,1023
4,0.329288785619519,0.128858722101723,1.38997920363849,1.07975086201618,1.78934072156225,,,,,1096
5,0.0696947059070425,0.145439524722094,1.07218080081803,0.806249908406192,1.42582548866925,,,,,1063
6,0.568652380325539,0.124427821748423,1.76588570490064,1.38372388332565,2.25359434808464,,,,,989
7,0.0940068171813478,0.14163695424694,1.09856723502371,0.832271547651226,1.45006755700531,,,,,1092
8,0.374031067193939,0.127279353712265,1.45358230847887,1.13265917224472,1.86543452725975,,,,,1082
9,0.16839296862386,0.136073562893165,1.18340155896888,0.906371227127282,1.54510559013289,,,,,1066
10,0.275773292301446,0.135684954907834,1.31754913163475,1.00988419659017,1.71894532079302,,,,,1054
11,0.35861472184136,0.126327445167047,1.43134522926979,1.11741443803217,1.83347296725586,,,,,1084
12,0.188829456590688,0.136207944455989,1.20783494662725,0.924841221208516,1.57742239947707,,,,,1070
13,0.13852516762681,0.138203187971398,1.14857858820369,0.87603599093653,1.50591161428157,,,,,1083
14,0.194494194553681,0.138570323371172,1.21469643100965,0.925798520392327,1.5937457092525,,,,,1058
15,0.261765830535361,0.133439673914479,1.29922226862186,1.00022890174822,1.68759221047568,,,,,1056
16,0.24842871483575,0.135420854381148,1.28200943085907,0.983152255220512,1.67171277092068,,,,,1057
17,0.294248022817372,0.132576668022494,1.34211673796461,1.03500114014175,1.740362660932,,,,,1053
18,0.468916612181987,0.119014304979847,1.59826171764046,1.26573484768168,2.01814821070443,,,,,1121
19,0.438152642549299,0.125231221965486,1.5498414611166,1.21252378212033,1.98099912761767,,,,,1050
20,0.448230610003834,0.125198465805552,1.56553968314059,1.22488397607788,2.00093604566193,,,,,1051
21,0.143758912918748,0.138226197709064,1.15460571444596,0.880593245251123,1.51388210507009,,,,,1078
22,0.404935831987216,0.125823042077391,1.49920629588142,1.17154946426314,1.91850159653665,,,,,1066
23,0.445162099520969,0.127830720163922,1.56074317104892,1.21484742391439,2.00512360484495,,,,,1019
24,-0.132869739554515,0.153341645081569,0.875579138009349,0.648292146253963,1.18255146440856,,,,,1119
25,0.343337123357277,0.127142568177992,1.40964390571698,1.09871604784123,1.80856186166506,,,,,1088
26,0.407377713941296,0.126635163869921,1.50287165404545,1.17254588345106,1.92625571451896,,,,,1068
27,0.338630752207357,0.128021966905137,1.40302518560116,1.09167401079613,1.80317535451413,,,,,1047
28,0.295365768599948,0.133625958569387,1.3436177219912,1.03402991024548,1.74589590200563,,,,,1031
29,0.328227944157585,0.127066763036605,1.38850543792215,1.0824009385487,1.7811767178661,,,,,1088
30,0.274640335051583,0.132487571536975,1.31605725007261,1.01508207007318,1.70627256310795,,,,,1036
