rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
135,0.229570841689762,0.135401030596877,1.25805998716187,0.964823301416536,1.64041947263712,,,,,1108
136,0.340333972459422,0.13078410545082,1.40541688272674,1.08763089072507,1.81605416975292,,,,,1122
137,0.151847383847137,0.138215481582458,1.16398258033245,0.887763427319052,1.52614469759011,,,,,1126
138,0.354373032313387,0.12637522191982,1.42528676534499,1.11258056321826,1.82588338375374,,,,,1135
139,0.204830442013625,0.137447796499324,1.22731694592956,0.937477718006795,1.60676553355153,,,,,1078
140,0.491878026374473,0.123834005650759,1.63538463324663,1.28295734045136,2.08462340432792,,,,,1077
141,0.199037645777086,0.134071440787304,1.2202279014628,0.9382512116996,1.58694826389953,,,,,1126
142,0.235522986451469,0.130274294508565,1.2655704718971,0.980384988653163,1.63371393674457,,,,,1165
143,0.227917366576601,0.132132262640219,1.25598153509016,0.969420208494469,1.62725060058043,,,,,1157
144,0.00976994066588044,0.148039346699755,1.00981782234286,0.755495202672478,1.34975315622667,,,,,1076
145,0.33635080439185,0.13080862453021,1.39983000520052,1.08325523190165,1.80892183647225,,,,,1118
146,0.159124084719124,0.138310806067225,1.17248342493118,0.894079918199064,1.53757774193992,,,,,1114
147,0.434326959388014,0.12186656978129,1.54392358591167,1.21588580855643,1.96046373957142,,,,,1144
148,0.417994500510801,0.121092786148675,1.51891232113737,1.19800419441922,1.92578177109084,,,,,1118
149,0.141144216879845,0.145827772330309,1.15159071482939,0.865305232083572,1.53259350031663,,,,,1093
150,0.181420503570186,0.132854164858348,1.19891922312335,0.924068685867896,1.55551997979961,,,,,1141
151,0.190300061023716,0.136224616099161,1.20961250077327,0.926172033440021,1.57979549068485,,,,,1102
152,0.201322493760785,0.136391403546256,1.2230191242687,0.936131103013682,1.59782724183786,,,,,1091
153,0.192390563778194,0.134028568514209,1.21214384400611,0.932113581267502,1.57630221047091,,,,,1130
154,0.230667352360652,0.135368439884125,1.25944021994411,0.965943519934536,1.64211430055492,,,,,1122
155,0.36776363036761,0.128176894087154,1.44450056255118,1.12360417761845,1.85704353612616,,,,,1103
156,0.271773921687142,0.130441665637717,1.31229028739793,1.01624346865736,1.6945799422201,,,,,1149
157,0.369697502046577,0.123828132347412,1.4472967441361,1.1354156806843,1.84484669467003,,,,,1170
158,0.191378473209474,0.134059838718754,1.2109176652603,0.931113606855084,1.57480417131062,,,,,1147
159,0.45409843959349,0.124300070211641,1.57475300789126,1.23426392309248,2.0091708016947,,,,,1135
160,0.236800613027847,0.134171052909149,1.26718843172042,0.97416964359023,1.64834383010347,,,,,1113
161,0.243762639619403,0.129368999454686,1.27604141286514,0.990251883905229,1.64431061814844,,,,,1102
162,-0.00441082139703497,0.145059929803601,0.995598891989078,0.749219666009058,1.32299938015495,,,,,1150
163,0.158955413793761,0.136055303581146,1.17228567774449,0.897889669113334,1.53053738952352,,,,,1142
164,0.160153767501092,0.136043698589028,1.17369133270016,0.898986751043317,1.53233776010244,,,,,1142
165,0.299914949659672,0.1357617628007,1.34974400650703,1.03440541573653,1.76121359709284,,,,,1114
166,0.16705183745077,0.139537010699657,1.1818155260247,0.899032873866178,1.55354490158602,,,,,1107
167,0.282999386593886,0.132511784361397,1.32710434776299,1.02355418101982,1.72067681663577,,,,,1108
168,0.308553454971508,0.127831751999231,1.36145428410246,1.05972328798328,1.74909600338064,,,,,1152
169,0.178389257870017,0.137286534052756,1.19529050692711,0.913303160798666,1.56434298847786,,,,,1099
170,0.445446502411541,0.123546030070191,1.56118711404455,1.22544094341995,1.98892098239897,,,,,1093
171,0.0930134287547744,0.145564519127667,1.09747647291155,0.825069390768283,1.45982219443728,,,,,1090
172,-0.186398954550904,0.160224816807493,0.829942419619071,0.606267588663329,1.13613927705059,,,,,1121
173,0.323018287607004,0.129761055655388,1.38129061117451,1.07110549918943,1.78130329268472,,,,,1109
174,0.177392030954268,0.13612707932284,1.19409912519916,0.914468605124815,1.55923638363372,,,,,1132
175,0.184298205691424,0.13850542887384,1.20237432450685,0.916523614053004,1.57737781554825,,,,,1135
176,0.0479743568833248,0.140053811019379,1.04914375166389,0.797298557575139,1.38054007648403,,,,,1167
177,0.119981804306149,0.139323736020975,1.12747633617849,0.858054466717289,1.48149440152185,,,,,1114
178,0.371938363718869,0.131047182864883,1.45054357242635,1.12197508955148,1.87533277262735,,,,,1071
179,0.318638723600339,0.126039584267211,1.37525438819171,1.07423166715336,1.76063012297191,,,,,1200
180,0.382842538382494,0.126514595163561,1.46644710275499,1.14439771823968,1.87912564915489,,,,,1107
181,0.248998605361537,0.135431042971314,1.28274024410968,0.983693060230005,1.67269913795451,,,,,1106
182,0.249881507590533,0.131302509460775,1.28387327843609,0.992561124387696,1.66068421841434,,,,,1143
183,0.261905123552837,0.1354547016509,1.29940325381673,0.996425191676469,1.6945063514389,,,,,1086
184,0.243101999257996,0.137588380217409,1.27519868680505,0.97378350842201,1.66991089576412,,,,,1099
185,0.0140983764591433,0.147987984479606,1.01419822726145,0.758848790629706,1.35547167878692,,,,,1118
186,0.152718441666583,0.134862973689636,1.16499691817007,0.894394675624229,1.5174708172301,,,,,1141
187,0.276649297498974,0.129433242232289,1.3187038172035,1.02323052562078,1.69949949103802,,,,,1141
188,0.23571769349686,0.137612132890742,1.26581691137539,0.96657427792387,1.65770235120008,,,,,1098
189,0.249066388237497,0.128348621783599,1.28282719487939,0.997510815247304,1.64975214981918,,,,,1170
190,0.302515357890396,0.128645209600701,1.35325845945668,1.0516657969012,1.74134070299436,,,,,1151
191,0.403077701400177,0.124036035853614,1.49642316132126,1.17347747140202,1.90824479575506,,,,,1154
192,0.266504496277275,0.132385351726176,1.30539345873309,1.00705877131938,1.69210787953379,,,,,1076
193,-0.108245871519141,0.150308393674817,0.897406922499507,0.668415756088183,1.20484769728227,,,,,1131
194,0.304436056544413,0.133699796594957,1.35586015889878,1.04330052580891,1.76205870217852,,,,,1075
195,0.135625071843466,0.143109348684531,1.14525242570935,0.865139859852806,1.51605905525647,,,,,1093
196,0.23529065622624,0.135344790911995,1.26527647577773,0.970464690859986,1.64964740627281,,,,,1124
197,0.0961599516057129,0.142863484547818,1.10093514625571,0.832062822820424,1.45669072456885,,,,,1098
