rep,est_E,se_E,IRR_E,IRR_E_CI_Lower,IRR_E_CI_Upper,est_C,IRR_C,IRR_C_CI_Lower,IRR_C_CI_Upper,n_event
1,-0.702918946775111,0.136742623348852,0.495137911179018,0.378730820005476,0.64732400464049,,,,,2448
2,-0.41852745856492,0.122345977681567,0.658015061194838,0.517719769580361,0.836328543355032,,,,,2403
3,-0.639396902580731,0.132298514174027,0.527610528657583,0.407099673466531,0.683795365346125,,,,,2496
4,-0.717020920040429,0.140505871075332,0.488204491940492,0.370683245428492,0.642984620670836,,,,,2386
5,-0.547735838379901,0.128401023786328,0.578257597960407,0.44959989201665,0.743732050510715,,,,,2443
6,-0.464414892218942,0.126694759656911,0.628502739469594,0.49030283009258,0.805656564222149,,,,,2336
7,-0.54289079809803,0.131506166846992,0.58106607741993,0.449042316821186,0.751906387616995,,,,,2344
8,-0.428518645928239,0.122274714344057,0.651473443113862,0.512644486788292,0.827898588633223,,,,,2452
9,-0.512919589691926,0.129479221281413,0.598744934934769,0.464546229609053,0.771711132844063,,,,,2388
10,-0.549492249701622,0.133690633112653,0.577242831203266,0.444181917807388,0.750164004470018,,,,,2285
11,-0.816655301570556,0.142955449887287,0.441907231874148,0.333923673444035,0.584810293827224,,,,,2471
12,-0.437808124218837,0.120588138252908,0.645449617126004,0.509586058842795,0.817536510308311,,,,,2433
13,-0.657127938382722,0.135678533085222,0.51833789709918,0.397304227078594,0.67624293238655,,,,,2419
14,-0.607829024887467,0.132421194175363,0.544531751658179,0.420054927597781,0.705895370064195,,,,,2406
15,-0.368449783034768,0.11920719633834,0.691805949121147,0.547664944288963,0.873883706142218,,,,,2380
16,-0.497925268834425,0.128506692692224,0.607790354086941,0.472463984476549,0.781877829122582,,,,,2389
17,-0.578801551348168,0.132464228725502,0.560569778253831,0.432390281628233,0.726747315199211,,,,,2386
18,-0.851645576942507,0.150413241665794,0.426712166177989,0.317762791444871,0.573016343217458,,,,,2392
